3eb76a9a-8415-4d71-a1bb-2a339e8e0ba9,17302,79576119,1593580873
e3aa0007-c53e-4360-9c00-9942831690ce,15704,68968187,1593580881
efbca669-0540-4045-9480-b8072d7fda80,29971,64032474,1593581019
f65ac9a4-306f-4e6f-87df-288040dcb910,29570,54287706,1593581035
ceb0691c-bc04-4578-ab86-91047b84d23f,6522,93462350,1593581119
2b149e74-7b5a-4206-a1a1-86b6125e360e,18380,79576119,1593580619
2b149e74-7b5a-4206-a1a1-86b6125e360e,18432,79576119,1593581154
2ebf5918-e7e0-42a2-86d3-3cdaa6409f4e,18310,79576119,1593581286
ca5c9514-27ba-4392-884d-615c6987a964,13396,62489489,1593581320
fa002721-c17f-4e0c-b91e-6130496c48c5,16177,,1593581393
de12f7bf-1827-4acc-958d-ca7648da38b8,18310,79576119,1593581395
b2bea9b7-69de-46c0-af9f-0497070bde2e,18287,79576119,1593581404
fa002721-c17f-4e0c-b91e-6130496c48c5,16177,,1593581422
cf4f7163-d7ed-4674-80b7-cda8cdabd1cf,139,92254895,1593581584
79b78d7c-3d5f-43c1-9f0e-2c0f3bbded4a,18310,79576119,1593581590
d44b9640-3cec-4cfc-a3f0-e847bbb56a98,12099,62489489,1593581662
cf4f7163-d7ed-4674-80b7-cda8cdabd1cf,139,92254895,1593581667
cf4f7163-d7ed-4674-80b7-cda8cdabd1cf,139,92254895,1593581722
58a5c255-0fb0-4e93-b6a6-9ce232f3ba39,18020,79576119,1593581782
9b85e21b-eb8b-455b-acd2-9c54cf06ba9e,1571,46354649,1593581895
a1107f5b-e8d8-49e8-9c81-172bbb63dacc,17302,79576119,1593581900
cdc3202b-104a-43cd-8b61-7eda42bbb73b,10292,64729154,1593581907
7aaec3b3-4147-4898-a134-218fa7602cf0,19011,22650141,1593581926
481ead73-4615-40a5-b686-6a0a62afe22e,18310,79576119,1593581942
233cbe8a-e487-43c8-9d5c-7f98b3068114,18310,79576119,1593581971
d752a661-a0ae-4989-8ca3-afa4d3b12c12,25916,37263859,1593581977
104c7c3d-7eaf-484a-98f7-3ed36cfa6cf6,18328,79576119,1593582024
2929c335-714a-451d-ae87-39b319a4c0ad,25934,62985833,1593582094
8371b84e-bf8a-45ac-b8da-d908b2e17d74,29570,54287706,1593582107
5e14ef1a-283a-4581-945a-c74732fe13c5,18432,79576119,1593582117
08d1d7a8-6697-4bd4-a256-9b6eefa1ed91,18432,79576119,1593582136
48dd95cd-bff3-4077-8970-3acd34561302,32785,33311645,1593581923
2b8e5af8-00df-4c13-a1aa-6d6be6617a4e,18310,79576119,1593582158
05b5b771-ac00-498c-884e-76eb2a6155bc,12375,22650141,1593582250
45255298-f91f-4d57-8d7b-56e7928e78ac,13452,64032474,1593582262
60a07a16-a1df-448f-bc7a-a42b0a435ccf,18310,79576119,1593582578
15850a0f-74cc-47e1-8854-3dd94b7fdecb,18307,79576119,1593582713
481ead73-4615-40a5-b686-6a0a62afe22e,18020,79576119,1593582800
819e5b3e-4808-47f1-b545-0c5cf7229b18,18328,79576119,1593582827
7230fe1b-6ed7-4b5c-b3f1-aec65efc8fe0,4869,92853541,1593582936
757112be-e383-4f36-8561-7fba5f556f00,16688,44672880,1593582980
94546104-f3f1-4983-bcb2-631c0569abb9,1567,46354649,1593583039
7230fe1b-6ed7-4b5c-b3f1-aec65efc8fe0,4869,92853541,1593583080
9334e61a-a605-49a0-9b78-96ec8a7df11b,31452,,1593583091
e75f1500-332d-49a6-8683-f653e81b5e0b,1415,95169534,1593583130
2b149e74-7b5a-4206-a1a1-86b6125e360e,18432,79576119,1593583142
de12f7bf-1827-4acc-958d-ca7648da38b8,18310,79576119,1593583152
10ada728-98be-42c4-95c1-bc2b950bc0df,31004,44672880,1593583176
6be3cedf-194e-430d-b894-6dc48a8dce68,33195,64032474,1593583233
6be3cedf-194e-430d-b894-6dc48a8dce68,33195,64032474,1593583311
6be3cedf-194e-430d-b894-6dc48a8dce68,33195,64032474,1593583328
6be3cedf-194e-430d-b894-6dc48a8dce68,33195,64032474,1593583331
6be3cedf-194e-430d-b894-6dc48a8dce68,33200,64032474,1593583336
7a1bd231-d815-409e-8d9d-f98794419d48,1236,10918253,1593583344
6be3cedf-194e-430d-b894-6dc48a8dce68,33200,64032474,1593583370
94546104-f3f1-4983-bcb2-631c0569abb9,285,46354649,1593583367
4597182a-5ebb-4f6f-a509-fe429bfdf938,21624,69146148,1593583390
4597182a-5ebb-4f6f-a509-fe429bfdf938,21624,69146148,1593583395
5a64fe3c-6ee3-4a42-a6af-d252de69a34c,25975,16048313,1593583436
94546104-f3f1-4983-bcb2-631c0569abb9,284,46354649,1593583458
404e05f4-1f37-4062-a2f7-d0d6ae835ef0,24599,36624778,1593583488
3beef065-02aa-4860-8471-744bf44721bb,434,92853541,1593583488
94d010bd-09f6-4948-b7a5-8ea29ba0522b,30109,44672880,1593583514
94546104-f3f1-4983-bcb2-631c0569abb9,284,46354649,1593583536
4d81e0c7-b6e9-41fe-8fca-b75918eb72f5,20820,,1593583586
6020b3cc-b50c-424b-8e9f-49eb26f1d13e,9864,62489489,1593583589
3ae78eca-75c0-444d-ab2b-2b2ab6ea4c00,2401,63492048,1593583656
be34e5dd-8fe4-48c9-900b-4b8846f75976,1564,96045946,1593583661
b51ddcac-e9bc-46d7-bca3-6aa24ac078ba,33190,12849472,1593583749
4d81e0c7-b6e9-41fe-8fca-b75918eb72f5,20820,,1593583681
4d81e0c7-b6e9-41fe-8fca-b75918eb72f5,20820,,1593583783
692a82ea-8ad1-4a43-aa9f-51f85fd37d85,20910,77715074,1593583892
51aa1a25-733e-4b91-ac7c-cc82f9ac6e0d,2601,69783586,1593583946
6d5dae20-1dfe-4d60-be23-75b1d834ba3b,5164,64407834,1593584016
aa28abb6-8b74-49ef-91a7-3943d59c1c2f,25543,37330725,1593584024
45cb65cf-e624-4b18-8df8-bc8da68ee323,20820,,1593584138
3dcf961a-a176-44be-88d3-077f3bf3dd41,33225,12849472,1593584166
309ca6ab-5b58-4f2e-a49c-9827b83d4c3c,30183,12849472,1593584225
c19f8c38-f89b-4914-88a4-1329def01c54,33205,64032474,1593584230
c19f8c38-f89b-4914-88a4-1329def01c54,33205,64032474,1593584274
a93a3ee4-b91c-42a9-a603-df3be9baf95f,31452,,1593584291
7230fe1b-6ed7-4b5c-b3f1-aec65efc8fe0,4869,92853541,1593584322
a4983260-7534-4103-8ea1-f610a58af5a9,18328,79576119,1593584350
94ea367e-5349-4b55-a87e-0d2c421f789e,33207,64032474,1593584405
a38a3e87-c3af-46b9-a562-c238c73f98c8,18296,79576119,1593584429
7230fe1b-6ed7-4b5c-b3f1-aec65efc8fe0,4869,92853541,1593584441
692a82ea-8ad1-4a43-aa9f-51f85fd37d85,20910,77715074,1593584538
a766d748-e773-46c3-837a-52351077d21b,18384,79576119,1593584551
692a82ea-8ad1-4a43-aa9f-51f85fd37d85,20841,77715074,1593584560
eac45f7d-08d5-46bf-bd21-0f27c7d1725a,3288,92254895,1593584609
eac45f7d-08d5-46bf-bd21-0f27c7d1725a,3288,92254895,1593584636
8d3ad9f5-0516-4807-af7f-cf9c77aa8058,30385,52517123,1593584770
026d12dc-14f5-417b-b21f-b1f4bac39bfa,11649,86988755,1593584781
89c15bd9-c396-4ea0-a087-9f018feaa779,29517,54287706,1593584789
c01a1a91-3411-4067-a947-1f763dacbc86,33032,86988755,1593584848
3f68fcd3-f99b-4a29-81ce-2c0df45163d7,18296,79576119,1593584942
3f68fcd3-f99b-4a29-81ce-2c0df45163d7,18294,79576119,1593585039
3f68fcd3-f99b-4a29-81ce-2c0df45163d7,18294,79576119,1593585057
ceef931c-f767-4bdd-a28b-99bf37f633ae,139,92254895,1593585059
9c17a423-1eac-4d8f-be1d-f428cf0b44c4,19127,22650141,1593585125
86509ca9-f788-4d3d-b059-aed3ee884c20,33004,94514795,1593585164
22fc930d-8968-48ca-bd2a-0a2d211e38e6,13281,93217469,1593585181
be34e5dd-8fe4-48c9-900b-4b8846f75976,1564,96045946,1593585256
57309a34-1676-48f8-9f04-9937029b9446,1564,96045946,1593585310
be34e5dd-8fe4-48c9-900b-4b8846f75976,1564,96045946,1593585329
b9787e75-7eb6-49e8-9c67-5b4a1bf4a86e,18310,79576119,1593585340
0e3f5542-c949-42f4-81e4-cd379d3db0f1,16206,62489489,1593585531
f6018de8-5de6-4230-a8b0-41517e099ca5,18432,79576119,1593585542
57309a34-1676-48f8-9f04-9937029b9446,1564,96045946,1593585550
d9e89877-d68e-4b2c-b979-2a68d84e4a0c,30375,94514795,1593585576
2b149e74-7b5a-4206-a1a1-86b6125e360e,18432,79576119,1593585586
9c17a423-1eac-4d8f-be1d-f428cf0b44c4,19127,22650141,1593585622
f6018de8-5de6-4230-a8b0-41517e099ca5,18432,79576119,1593585643
57309a34-1676-48f8-9f04-9937029b9446,1564,96045946,1593585670
3f68fcd3-f99b-4a29-81ce-2c0df45163d7,18296,79576119,1593585677
2f23bcdc-ce07-4508-a920-d07b30ef8d47,11706,92853541,1593585692
4bb00582-dda5-432e-b0ec-323bfadb2083,18328,79576119,1593585716
519f1a03-e146-48e7-b124-67c1a7d667a5,3288,92254895,1593585753
be34e5dd-8fe4-48c9-900b-4b8846f75976,1564,96045946,1593585774
11bd4a27-2d77-48b6-b537-ae84348a4874,1466,64032474,1593585781
a2dddcfe-daef-4b55-b6db-f29224dbddf1,12369,22650141,1593585798
447f3489-4e8d-4bfa-8366-80afa1279b45,17302,79576119,1593585802
df6ba4c3-4d9c-45bb-8f28-cb4fd018ff67,3298,92254895,1593585829
2b149e74-7b5a-4206-a1a1-86b6125e360e,18432,79576119,1593585855
519f1a03-e146-48e7-b124-67c1a7d667a5,3288,92254895,1593585867
9645cc61-dcf9-43c6-959a-76a115226e03,32892,37263859,1593585876
9c17a423-1eac-4d8f-be1d-f428cf0b44c4,19127,22650141,1593585930
2ee519b6-180f-40df-8709-047d757ae589,21131,44672880,1593585943
a2dddcfe-daef-4b55-b6db-f29224dbddf1,12369,22650141,1593585955
a2dddcfe-daef-4b55-b6db-f29224dbddf1,12369,22650141,1593585971
8b48f08b-5ed5-4d37-affd-aa0e96dcdbc4,3257,92254895,1593585815
5b3eb6f9-fcfd-47b2-8e5b-37436d547f6f,29520,54287706,1593585997
092ef413-acb8-4604-8e51-1a08a79ff16e,136,92254895,1593586085
2d362dde-9538-42be-9241-1f70bd9375f9,18310,79576119,1593586152
b9787e75-7eb6-49e8-9c67-5b4a1bf4a86e,17302,79576119,1593586200
2d362dde-9538-42be-9241-1f70bd9375f9,18430,79576119,1593586203
97db59bb-affa-41fd-bc95-1e8aab0f0fa0,22567,31522448,1593586208
cd1e370c-ddf3-4286-a4db-6c95dc55cc85,1236,10918253,1593586229
be34e5dd-8fe4-48c9-900b-4b8846f75976,1564,96045946,1593586249
2d362dde-9538-42be-9241-1f70bd9375f9,18310,79576119,1593586250
96ef3fc7-0bf7-4388-bab8-437bf334bf10,33053,62985833,1593586271
700ea285-8793-4615-8b01-b6c36e8c9cb3,21279,79576119,1593586302
bb81662d-4d82-42af-960c-dc95c6765e12,18328,79576119,1593586309
69f78667-31d8-4923-baec-45f3abc4c090,32465,86988755,1593586312
bb81662d-4d82-42af-960c-dc95c6765e12,18328,79576119,1593586322
96ef3fc7-0bf7-4388-bab8-437bf334bf10,33053,62985833,1593586365
b372f628-8f2e-40c2-9fc2-09cae7d3b6a1,25226,79615107,1593586370
96ef3fc7-0bf7-4388-bab8-437bf334bf10,33053,62985833,1593586393
beddf157-fe8c-4102-b125-81cb4ec3cdba,3288,92254895,1593586236
beddf157-fe8c-4102-b125-81cb4ec3cdba,3288,92254895,1593586247
059fb643-bcf7-452a-a4f2-d74dd16c3c0f,16206,62489489,1593586452
c11c0e08-705b-4a7e-9eac-402869fb76cc,1809,92853541,1593586481
c5502fa9-6b24-41a1-97d9-a1bc8d90df14,21697,7482646,1593586497
70e6253a-db89-45e2-ac5a-85c3d7ac2506,30436,20100814,1593586534
feb41945-9fd3-42b3-80f4-e92714c4224d,18432,79576119,1593586537
c4eea392-f90f-4b9b-81a3-5fa7c5c2a2f0,139,92254895,1593586560
35467d56-bc78-4117-ad06-1163a0e0c02f,32977,86988755,1593586588
bfacf029-49f8-44ec-bcb9-0c077c3f4ab9,31278,12849472,1593586607
bdb8fbbe-f639-4fe5-8e8d-ebba18557767,18310,79576119,1593586633
57309a34-1676-48f8-9f04-9937029b9446,1564,96045946,1593586646
bdb8fbbe-f639-4fe5-8e8d-ebba18557767,18310,79576119,1593586658
bdb8fbbe-f639-4fe5-8e8d-ebba18557767,18382,79576119,1593586662
31c5b86d-07f0-4ffb-9405-38d3dae07fa4,7094,77715074,1593586668
7c7e7828-16ac-4339-bf8f-55c4ca45fa15,17658,86988755,1593586673
c11c0e08-705b-4a7e-9eac-402869fb76cc,1809,92853541,1593586701
97f213ec-cd4d-4a81-b9fa-e4a1f60ea936,139,92254895,1593586704
97f213ec-cd4d-4a81-b9fa-e4a1f60ea936,139,92254895,1593586716
8f922a0e-9961-4d6e-9fb1-104f532fa613,1556,87971388,1593586727
23c4611a-46aa-4a8b-96bb-d7e1d3dc20d9,18287,79576119,1593586791
b0b4e008-4131-41b4-bd35-b14c31110760,3750,21196575,1593586797
658cd7f6-7f72-4801-ba3a-43bbdfdde27b,28799,86988755,1593586804
54f9829a-cad2-4ce7-82e8-ba7a3b1bcd9f,33034,86988755,1593586858
b9787e75-7eb6-49e8-9c67-5b4a1bf4a86e,17302,79576119,1593586971
65908007-cd09-41b4-b9b2-8d03f747155b,21599,69146148,1593587154
95a49fdd-cd30-4100-a8b9-130c1eb03960,3289,78004306,1593587174
68827914-528e-4283-b1c8-eaa979800198,28235,64032474,1593587173
22a53d17-7bbd-421d-8a79-73c48fce88c2,3288,92254895,1593587179
d16a403b-c570-4cd5-a89e-09218832d704,32886,86988755,1593587181
918d556a-1bbd-44e6-8d9f-2a565dcf9881,21599,69146148,1593587200
95cef845-5d63-4ae9-8de7-74ff536123f9,32886,86988755,1593587220
9880f116-4eba-4755-863b-6cdcd0e89058,140,92254895,1593587219
35467d56-bc78-4117-ad06-1163a0e0c02f,32977,86988755,1593587325
1eef3060-c4e0-4bad-b59e-760c1c0ca17e,29235,64032474,1593587339
22a53d17-7bbd-421d-8a79-73c48fce88c2,3288,92254895,1593587348
5599fc7f-b368-4cdd-a4ac-bc2d5df150df,24689,38461206,1593587369
5a103780-59e9-4df2-b4e3-a38848aac5ed,10292,64729154,1593587393
bfacf029-49f8-44ec-bcb9-0c077c3f4ab9,31278,12849472,1593587393
623d3b22-0f50-4b95-8c9f-70a8a8c9a9b5,33007,28631276,1593587401
12301a24-d006-4d30-b8cf-56650bd53ac2,26479,64032474,1593587424
bfacf029-49f8-44ec-bcb9-0c077c3f4ab9,31261,86988755,1593587425
cd047faf-7ddd-4261-98ad-9e5f6f353868,33207,64032474,1593587455
75a84567-0977-46bd-8563-455def66bb16,5019,37520203,1593587485
d67df3c4-3e03-45d7-a69f-00186fcb55ef,33219,64032474,1593587489
cd047faf-7ddd-4261-98ad-9e5f6f353868,33207,64032474,1593587498
4e60343d-c9f6-41c0-89cc-f62154eada17,31645,64032474,1593587515
a5981c7d-8135-4048-9981-8101993a5425,21669,69146148,1593587520
ad3f75f2-7ef2-4407-bf53-183b863db098,32465,86988755,1593587539
8b628f03-2711-49e4-9473-d3ee0c65e737,29517,54287706,1593587540
75251bf5-3411-4fcf-9d77-93ec033893a6,33159,64032474,1593587569
711ca9dc-c824-4c4c-b5d9-68fb6acb7836,32886,86988755,1593587618
06e9b23e-618d-44b0-a875-5145f617c7b3,32227,64032474,1593587626
bfe8a189-9ad9-4d79-ab28-f83a849e574b,28009,97295739,1593587631
4be381e2-5a80-4698-91b4-235461a09a78,25934,62985833,1593587649
711ca9dc-c824-4c4c-b5d9-68fb6acb7836,32886,86988755,1593587689
711ca9dc-c824-4c4c-b5d9-68fb6acb7836,32886,86988755,1593587700
711ca9dc-c824-4c4c-b5d9-68fb6acb7836,32886,86988755,1593587700
a4ae6870-c70c-4c71-a7f6-a079e8bd1e42,29570,54287706,1593587710
2a417b23-06e8-49b7-ac92-dd0d7cd582c7,33040,86988755,1593587739
ccd1f0c3-e911-4714-86c4-64d870b7ee12,32816,86988755,1593587743
2a417b23-06e8-49b7-ac92-dd0d7cd582c7,33040,86988755,1593587745
2a417b23-06e8-49b7-ac92-dd0d7cd582c7,33040,86988755,1593587746
de61812a-be74-4935-aefd-aab6af4eef0f,3296,78004306,1593587748
5da93a37-4f2f-43ce-8bda-a499fe633870,25093,44672880,1593587757
b9787e75-7eb6-49e8-9c67-5b4a1bf4a86e,17302,79576119,1593587783
f2a04179-218a-4540-8c3d-83e465a44403,12382,22650141,1593587787
de61812a-be74-4935-aefd-aab6af4eef0f,3296,78004306,1593587795
b9787e75-7eb6-49e8-9c67-5b4a1bf4a86e,18020,79576119,1593587798
8207b8a5-293f-406d-9ff2-8f90f02fd02b,25462,44672880,1593587832
5da93a37-4f2f-43ce-8bda-a499fe633870,25093,44672880,1593587863
1c20f992-d1e4-4b7b-a06c-14afd1209725,29118,62985833,1593587868
5da93a37-4f2f-43ce-8bda-a499fe633870,25093,44672880,1593587892
5da93a37-4f2f-43ce-8bda-a499fe633870,25093,44672880,1593587892
5da93a37-4f2f-43ce-8bda-a499fe633870,25093,44672880,1593587893
95cef845-5d63-4ae9-8de7-74ff536123f9,32886,86988755,1593587904
95cef845-5d63-4ae9-8de7-74ff536123f9,32886,86988755,1593587904
981cd118-5193-4a55-b958-57de3970a180,33203,86988755,1593587720
a62d209b-499b-462f-be14-8076ef2ca5e3,18432,79576119,1593587936
d3b47d03-7c61-4e27-8f14-e61e36480bb1,21624,69146148,1593587947
0e76322b-2938-4a6a-a7ef-9fb53d8b7406,18296,79576119,1593587953
5599fc7f-b368-4cdd-a4ac-bc2d5df150df,24689,38461206,1593587954
254b8cba-743f-4a8a-8b48-92d0c131c84a,26183,45087881,1593587965
bca5e91d-6bfc-4068-8881-f0f641d4c7c6,28117,48613385,1593587979
ffc83fea-e0e9-4d0b-87eb-ace7d28aef22,139,92254895,1593587991
bca5e91d-6bfc-4068-8881-f0f641d4c7c6,28104,48613385,1593587997
bca5e91d-6bfc-4068-8881-f0f641d4c7c6,28104,48613385,1593588001
bca5e91d-6bfc-4068-8881-f0f641d4c7c6,28100,48613385,1593588006
bca5e91d-6bfc-4068-8881-f0f641d4c7c6,28089,48613385,1593588026
29075e27-01e7-42c5-9be6-db890f196fef,20820,,1593588031
95cef845-5d63-4ae9-8de7-74ff536123f9,32886,86988755,1593588102
95cef845-5d63-4ae9-8de7-74ff536123f9,32886,86988755,1593588102
9186bf64-919d-4578-87a4-2f0a8c0a510b,29570,54287706,1593588104
8b4a072a-49c1-472e-89ec-5f0724e5ff3e,9278,86988755,1593588109
515d6f53-395e-4ffa-90a9-05f9a2792d9d,18524,22650141,1593588166
52a0f525-b06c-4c07-b9ff-75fb842479e0,33195,64032474,1593588248
9782570a-12ef-4faa-971b-ac9478dc98a9,22555,64032474,1593588290
8f8d35ba-929d-46ac-9e17-749db2e5fbcb,25184,69146148,1593588297
adb32e4f-dcb9-4b62-b032-7afceb1215ef,33228,64032474,1593588302
6cc2ac26-d18c-418a-9ddb-bc300c5478ff,32460,12849472,1593588318
a824e279-d083-4968-8095-0c833b373831,33225,12849472,1593588330
b6c5303d-d22f-4fd1-aacb-51f6330707a4,21668,64032474,1593588383
cc0fe05e-6c81-4a4e-a0e7-9dc6d661948e,33034,86988755,1593588398
8f8d35ba-929d-46ac-9e17-749db2e5fbcb,25184,69146148,1593588426
43faa42f-f96f-4024-8ef8-09c9f7992d8c,18307,79576119,1593588499
58fb1519-8a6a-48c8-a2e6-c996993f28b8,13281,93217469,1593588512
5b0b4de9-1056-4706-a0bc-728f98c98962,18432,79576119,1593588521
c55acefe-2e9a-4caa-b25b-cdf01626bdd3,9278,86988755,1593588462
6eedc4ea-6f29-494c-b204-5dc83c8809c8,2319,86988755,1593588599
4fa0bb72-4445-4ccf-a041-45353c58683c,25939,62985833,1593588635
5d3efee4-5048-4629-9d2a-63fd9596ee7b,31052,52517123,1593588717
96ef3fc7-0bf7-4388-bab8-437bf334bf10,33053,62985833,1593588720
5b0b4de9-1056-4706-a0bc-728f98c98962,18432,79576119,1593588727
87d3315c-b6a2-4999-9938-3403ea127280,18296,79576119,1593588642
56df6748-cc0f-436a-a4a5-479a67691255,19023,22650141,1593588787
56df6748-cc0f-436a-a4a5-479a67691255,19023,22650141,1593588805
462276d8-f4d7-4de3-8eac-d97f337ecfc2,31110,86988755,1593588815
245e3360-b5c7-4ef2-85ba-05326cb87e97,6817,54764627,1593588798
ce139abf-8195-4c87-8b3a-df33d11d3809,18310,79576119,1593588828
67cd83f1-fc10-4449-bc00-dccf1fc2946e,29401,28631276,1593588844
e3620115-8b0e-4652-a7b8-d8b2f728fa2b,31732,12849472,1593588846
825b4d4a-5a90-4b6b-bad2-19d74af9bf6e,24830,36624778,1593588833
ca7e9ab8-b776-4528-85db-8bd691e7d95a,139,92254895,1593588846
5cacd2af-f892-471f-8796-cdce02c15ff5,19928,86988755,1593588853
acbc889f-05b3-4f90-8a38-c428ea106919,30372,54287706,1593588857
dcd420e1-3f3f-4718-92bb-113d2208e2f7,32437,46921517,1593588860
4cedfa5e-a1a2-4a5e-b999-30e19aad56c0,33183,64032474,1593588857
2f89fa33-3cf9-42fb-8bc2-699a34cc3926,22977,86988755,1593588863
6a61f93f-99b2-4c07-b7be-a1f14d6d14e7,8564,77715074,1593588871
5cacd2af-f892-471f-8796-cdce02c15ff5,19928,86988755,1593588880
7617112e-ba0a-4eb1-b268-0e7408c72779,29517,54287706,1593588893
92440a17-a8b8-4eeb-aa45-fb318590b65a,18328,79576119,1593588903
77bbab61-929b-43cc-a24a-251c65c17724,18310,79576119,1593588935
07ea467b-6b85-4427-9a44-29fc51790f42,31452,,1593588997
96c15f0a-2d06-4ac5-80ae-b4138c4d17e3,17658,86988755,1593589032
713f8001-57c7-4f01-80b7-a45d99acd8bb,32821,46921517,1593589067
8deb3345-32a3-47b5-9de4-612f473b1be7,24599,36624778,1593589114
8b62c647-9819-4985-9932-f9537ea28980,17302,79576119,1593589113
5c66a229-0fbd-4fe7-9043-b045a041a6f1,33045,86988755,1593589094
ee555ac5-6de7-493e-95b0-249739eb81ca,33054,33311645,1593589133
a7dfb1e0-06af-42b7-bf5e-4296de12d9cf,17153,7482646,1593589149
aae06c0c-d878-44a0-8987-d375a7901178,32878,64032474,1593589152
8ceebcce-8bec-42cb-a0ff-7e8d56076bbb,9861,62489489,1593589166
bfcc526b-4da9-49e3-a9d9-a9d7998d8f58,24599,36624778,1593589175
3373b174-831c-4278-986a-cf7eae49ddea,17658,86988755,1593589197
cfbafea8-0681-4144-9bfa-be9509a887ba,18310,79576119,1593589218
4fa0bb72-4445-4ccf-a041-45353c58683c,25939,62985833,1593589226
c01a1a91-3411-4067-a947-1f763dacbc86,33032,86988755,1593589249
d9557815-398b-4a94-b5fc-99a1e9397904,31417,12849472,1593589291
cfbafea8-0681-4144-9bfa-be9509a887ba,18310,79576119,1593589287
2393c69e-d683-458b-bcc7-8625e84f0087,24599,36624778,1593589340
e3ca52b3-b1c5-4db0-84b2-1a9232b73456,29520,54287706,1593589388
c36463cf-3093-4cb0-989d-5238719099c1,13784,77715074,1593589402
5c0eaee6-2e09-4994-960d-9ee790abc263,22778,54287706,1593589375
8214625f-e460-4604-813a-7f21f58fc662,30048,94514795,1593589420
38f5d84d-028e-416c-be2e-9837d59c5d40,18310,79576119,1593589460
9a61a48b-95cc-443c-9814-60427ddd5b17,18310,79576119,1593589478
9a61a48b-95cc-443c-9814-60427ddd5b17,18310,79576119,1593589489
64707907-e8e6-4519-832c-056e90aec1bb,33213,12849472,1593589491
64707907-e8e6-4519-832c-056e90aec1bb,33213,12849472,1593589500
81d0fe8f-ace1-46ad-83d7-96f91f43481c,16821,44672880,1593589499
8173c555-2d8f-4147-87cb-e58eabda5648,396,17128858,1593589523
02cc4e36-2d31-46e1-83cb-56b8637eb8c7,17302,79576119,1593589534
4a129c10-4a45-486f-9e9d-de67aa7e112c,19129,22650141,1593589556
cdf2e108-2d42-48a8-83e1-c958bd33a1f9,9278,86988755,1593589562
